,avg_dist_dim1,avg_dist_dim2,sd_dist_dim1,sd_dist_dim2
1240,0.037814979,0.009990602,0.034369288,0.034369288
1241,0.041342313,0.010241292,0.039461641,0.039461641
1242,0.054547063,0.010762197,0.062966092,0.062966092
1243,0.023760779,0.006474339,0.058704156,0.058704156
1244,0.040434573,0.013438119,0.03594632,0.03594632
1245,0.102368177,0.027300537,0.081094924,0.081094924
1246,0.087478959,0.036088932,0.133447894,0.133447894
1247,0.026261366,0.003795865,0.036982644,0.036982644
1248,0.043753668,0.010087057,0.044800201,0.044800201
1249,0.013819844,0.005606087,0.016835908,0.016835908
1250,0.046894357,0.007728982,0.053419962,0.053419962
1251,0.025262523,0.006271847,0.062422447,0.062422447
1252,0.042302689,0.012496148,0.047620401,0.047620401
1253,0.025655641,0.009349382,0.069054972,0.069054972
1254,0.044693714,0.002820839,0.050301417,0.050301417
1255,0.024345038,0.006360448,0.025561697,0.025561697
1256,0.03844731,0.009945276,0.03561668,0.03561668
1257,0.039224244,0.00878356,0.037285423,0.037285423
1258,0.023977195,0.004990778,0.026853466,0.026853466
1259,0.027181228,0.007734961,0.035142036,0.035142036
1260,0.090512832,0.015496024,0.100741657,0.100741657
1261,0.029646087,0.00658076,0.036218649,0.036218649
1262,0.022574799,0.005240901,0.036898307,0.036898307
1263,0.024228921,0.004523903,0.024923002,0.024923002
1264,0.026119513,0.004070133,0.048535232,0.048535232
1265,0.0331937,0.008028163,0.088042921,0.088042921
1266,0.037829883,0.008502485,0.030440349,0.030440349
1267,0.039199167,0.005719355,0.040031369,0.040031369
1268,0.038963565,0.018206123,0.034843261,0.034843261
1269,0.031657209,0.008879733,0.031340895,0.031340895
1270,0.066080225,0.020644831,0.128298284,0.128298284
1271,0.056479671,0.004128299,0.121827482,0.121827482
1272,0.025084246,0.005529942,0.044131122,0.044131122
1273,0.035701003,0.011306724,0.041490718,0.041490718
1274,0.085395749,0.022902486,0.096953739,0.096953739
1275,0.033386187,0.005776758,0.137466195,0.137466195
1276,0.078594187,0.013828475,0.100089833,0.100089833
1277,0.054346623,0.009532217,0.053481122,0.053481122
1278,0.017672589,0.002317854,0.015464735,0.015464735
1279,0.022534246,0.005352897,0.026283191,0.026283191
1280,0.070792524,0.019842176,0.064131126,0.064131126
1281,0.058964843,0.01311313,0.083730503,0.083730503
1282,0.099329811,0.019368689,0.139878563,0.139878563
1283,0.062133796,0.010695829,0.062176538,0.062176538
1284,0.081732923,0.012086398,0.287272556,0.287272556
1285,0.027118541,0.01357523,0.027040361,0.027040361
1286,0.054785729,0.015470857,0.04871655,0.04871655
1287,0.050771507,0.016845347,0.052341788,0.052341788
1288,0.022286065,400,0.036460343,500
1289,0.028402683,0.007720868,0.03176449,0.03176449
1290,0.057558802,0.019449033,0.055351028,0.055351028
1291,0.080048435,0.018070147,0.077920073,0.077920073
1292,0.039759919,0.008026775,0.03672177,0.03672177
1293,0.062152241,0.018840486,0.059226847,0.059226847
1294,0.071574301,0.016056608,0.075751447,0.075751447
1295,0.045063779,0.007791224,0.049917666,0.049917666
1296,0.034399577,0.019640206,0.030396657,0.030396657
1297,0.058001564,0.02278937,0.066783204,0.066783204
1298,0.07565734,0.012509773,0.067637704,0.067637704
1299,0.088694537,0.025466427,0.147712432,0.147712432
1300,0.027717432,0.009257791,0.025072638,0.025072638
1301,0.029836474,0.009275104,0.031659216,0.031659216
1302,0.024881269,0.00649783,0.024630034,0.024630034
1303,0.021882423,0.005013917,0.021093614,0.021093614
1304,0.073256585,0.010565095,0.078904471,0.078904471
1305,0.060302352,0.010205788,0.055925394,0.055925394
1306,0.088167663,0.021073346,0.06172071,0.06172071
1307,0.08549411,0.017390792,0.072644897,0.072644897
1308,0.032132366,0.018520884,0.025670241,0.025670241
1309,0.054257711,0.027692613,0.054322345,0.054322345
1310,0.024284131,0.010865677,0.027136864,0.027136864
1311,0.041064561,0.007658205,0.056528967,0.056528967
1312,0.045802538,0.004823592,0.201716816,0.201716816
1313,0.046309722,0.018697761,0.049802723,0.049802723
1314,0.026849333,0.003735194,0.032514448,0.032514448
1315,0.033101966,0.005543806,0.04565433,0.04565433
1316,0.074227857,0.006465167,0.064737316,0.064737316
1317,0.064195917,0.02007013,0.055776006,0.055776006
1318,0.050343001,0.007081399,0.046564207,0.046564207
1319,0.040169848,0.011896494,0.046607521,0.046607521
1320,0.033527623,0.017426673,0.040196337,0.040196337
1321,0.073133032,0.011309223,0.067232527,0.067232527
1322,0.074024089,0.012881266,0.07253449,0.07253449
1323,0.036133182,0.00525435,0.031695892,0.031695892
1324,0.042296807,0.017440128,0.048967913,0.048967913
1325,0.008135871,0.004571808,0.016115653,0.016115653
1326,0.069291188,0.02165381,0.05994048,0.05994048
1327,0.027510992,0.010289961,0.026389295,0.026389295
1328,0.056425472,0.022307436,0.044489823,0.044489823
1329,0.019313535,0.007896078,0.024369876,0.024369876
1330,0.037527473,0.016075601,0.091262139,0.091262139
1331,0.022189544,0.006634873,0.028609833,0.028609833
1332,0.047407444,0.009985245,0.074340681,0.074340681
1333,0.066461047,0.019433379,0.060243004,0.060243004
1334,0.044933653,0.015041933,0.047802545,0.047802545
1335,0.023029855,0.005356884,0.026071701,0.026071701
1336,0.026000787,0.009233549,0.029880977,0.029880977
1337,0.046779427,0.017374744,0.137530691,0.137530691
1338,0.028445198,0.005677786,0.025951102,0.025951102
1339,0.01694273,0.000742959,0.019165355,0.019165355
1340,0.011901206,0.004080975,0.011892874,0.011892874
1341,0.039089544,0.007345589,0.035267281,0.035267281
1342,0.019203741,0.006981124,0.017589771,0.017589771
1343,0.035815643,0.007340208,0.038320525,0.038320525
1344,0.033536449,0.008506477,0.043041568,0.043041568
1345,0.07422558,0.020853199,0.080554368,0.080554368
1346,0.040094461,0.010057551,0.030456669,0.030456669
1347,0.019998357,0.003476451,0.016075623,0.016075623
1348,0.069506481,0.007622029,0.090042452,0.090042452
1349,0.030249112,0.004446124,0.023524185,0.023524185
1350,0.067954728,0.018458585,0.05957871,0.05957871
1351,0.065487107,0.01774278,0.070098237,0.070098237
1352,0.052619811,0.016323284,0.071735161,0.071735161
1353,0.045652578,0.009003931,0.033978121,0.033978121
1354,0.038625123,0.013270168,0.032887423,0.032887423
1355,0.063167303,0.014448644,0.057499602,0.057499602
1356,0.021548553,0.004905834,0.019251396,0.019251396
1357,0.0158102,0.006971621,0.014238155,0.014238155
1358,0.031703659,0.017947626,0.032948317,0.032948317
1359,0.033625056,0.008364319,0.030878353,0.030878353
1360,0.038945883,0.009143899,0.03722319,0.03722319
1361,0.018221494,0.001505039,0.022151044,0.022151044
1362,0.038551214,0.013511077,0.044697352,0.044697352
1363,0.057413437,0.021437606,0.046677661,0.046677661
1364,0.042432448,0.01555513,0.046654936,0.046654936
1365,0.022092767,0.005352081,0.030645066,0.030645066
1366,0.113950048,0.016104582,0.122337774,0.122337774
1367,0.070946292,0.00983137,0.075699244,0.075699244
1368,0.018795003,0.00489869,0.01665685,0.01665685
1369,0.044642101,0.011400942,0.042363118,0.042363118
1370,0.058738992,0.011222522,0.060699992,0.060699992
1371,0.072358148,0.016040086,0.071879414,0.071879414
1372,0.081508529,0.004330341,0.395972261,0.395972261
1373,0.07813195,0.021013139,0.069214619,0.069214619
1374,0.023366049,0.010537463,0.0305111,0.0305111
1375,0.005918036,0.003543992,0.006133519,0.006133519
1376,0.04616498,0.015832496,0.040700257,0.040700257
1377,0.109016548,0.021072527,0.08425357,0.08425357
1378,0.040743612,0.011176273,0.044095324,0.044095324
1379,0.013096691,0.003163371,0.03286088,0.03286088
1380,0.02023899,0.004441294,0.020613646,0.020613646
1381,0.016407695,0.006194241,0.02111496,0.02111496
1382,0.053497806,0.015078934,0.063940874,0.063940874
1383,0.033831786,0.006903263,0.035181847,0.035181847
1384,0.022887723,0.004398301,0.036003057,0.036003057
1385,0.039082537,0.004652836,0.054162656,0.054162656
1386,0.074005354,0.020959419,0.067148824,0.067148824
1387,0.055233337,0.008149211,0.048576185,0.048576185
1388,0.053274143,0.01887058,0.047244607,0.047244607
1389,0.023701276,0.005286199,0.028474304,0.028474304
1390,0.028407146,0.006908844,0.029314173,0.029314173
1391,0.021638791,0.005621605,0.021520373,0.021520373
1392,0.039114233,0.01459106,0.046645434,0.046645434
1393,0.041958218,0.014961173,0.083620796,0.083620796
1394,0.027083728,0.009108852,0.026345563,0.026345563
1395,0.047087058,0.017172548,0.044981577,0.044981577
1396,0.037091504,0.008724996,0.045038153,0.045038153
1397,0.06682208,0.013889135,0.059608966,0.059608966
1398,0.026772173,0.009603884,0.034210713,0.034210713
1399,0.03219125,0.004871132,0.065177203,0.065177203
1400,0.015964177,0.00901327,0.015204259,0.015204259
1401,0.058069468,0.015289039,0.054913903,0.054913903
1402,0.084998329,0.019624706,0.085965105,0.085965105
1403,0.03750849,0.011453482,0.038480514,0.038480514
1404,0.007997613,0.000478656,0.013909422,0.013909422
1405,0.065522298,0.032663971,0.052907453,0.052907453
1406,0.100100694,0.025928809,0.088148691,0.088148691
1407,0.037428659,0.009145416,0.038151089,0.038151089
1408,0.048474587,0.007621433,0.156337511,0.156337511
1409,0.04693292,0.002286003,0.049971603,0.049971603
1410,0.036701107,0.009029398,0.035430335,0.035430335
1411,0.02579743,0.013343856,0.022524549,0.022524549
1412,0.023034761,0.007010818,0.023660263,0.023660263
1413,0.033279244,0.013302195,0.049130987,0.049130987
1414,0.04468274,0.009194877,0.044140395,0.044140395
1415,0.012370546,0.005895068,0.011430472,0.011430472
1416,0.023563265,0.012312548,0.025546708,0.025546708
1417,0.029041072,0.013372312,0.028938193,0.028938193
1418,0.056340969,0.009123046,0.05378621,0.05378621
1419,0.039806206,0.009989554,0.065254062,0.065254062
1420,0.074957672,0.024639949,0.064998276,0.064998276
1421,0.055136075,0.005871225,0.064137765,0.064137765
1422,0.028461561,0.004956053,0.027065729,0.027065729
1423,0.051953499,0.01981023,0.054216716,0.054216716
1424,0.08292325,0.003755312,0.09885081,0.09885081
1425,0.013380985,0.002652107,0.014372835,0.014372835
1426,0.011749151,0.005582943,0.010258365,0.010258365
1427,0.013146234,0.004798983,0.032721174,0.032721174
1428,0.014017585,0.006862933,0.019165373,0.019165373
1429,0.11473994,0.015590274,0.303047666,0.303047666
1430,0.028833207,0.002859055,0.033272525,0.033272525
1431,0.063270718,0.00871675,0.065553959,0.065553959
1432,0.019143437,0.004562273,0.028459811,0.028459811
1433,0.045343437,0.011214118,0.038063117,0.038063117
1434,0.021999159,0.004229176,0.029011258,0.029011258
1435,0.07788684,0.010192431,0.130255868,0.130255868
1436,0.031888193,0.004610636,0.033923824,0.033923824
1437,0.032203048,0.006557737,0.029781346,0.029781346
1438,0.012401672,0.007208804,0.014224614,0.014224614
1439,0.020920699,0.00517291,0.019554427,0.019554427
1440,0.046146607,0.007713873,0.040372253,0.040372253
1441,0.105407975,0.024264543,0.10182362,0.10182362
1442,0.092971805,0.013716689,0.10294428,0.10294428
1443,0.036710486,0.014558228,0.044280934,0.044280934
1444,0.022389374,0.007506086,0.020459888,0.020459888
1445,0.009627342,0.002976777,0.008905685,0.008905685
1446,0.017949675,0.004092903,0.019745564,0.019745564
1447,0.014575132,0.005078569,0.015050003,0.015050003
1448,0.094817908,0.009448738,0.071745618,0.071745618
1449,0.041617896,0.012660321,0.04068844,0.04068844
1450,0.023031846,0.012331541,0.02940371,0.02940371
1451,0.027076119,0.003607042,0.025677284,0.025677284
1452,0.028353395,0.007493199,0.034115085,0.034115085
1453,0.015896389,0.004836533,0.015970671,0.015970671
1454,0.031817848,0.004754299,0.035311746,0.035311746
1455,0.045961448,0.00815245,0.049777461,0.049777461
1456,0.032932842,0.012737363,0.038677152,0.038677152
1457,0.05339802,0.009260467,0.061171973,0.061171973
1458,0.036305869,0.005010287,0.036472649,0.036472649
1459,0.091336145,0.016747463,0.078176588,0.078176588
1460,0.015034493,0.005921247,0.01730819,0.01730819
1461,0.013274505,0.00275515,0.013853009,0.013853009
1462,0.053830511,0.013481402,0.060764585,0.060764585
1463,0.038113561,0.009692667,0.042440375,0.042440375
1464,0.042559496,0.007248843,0.059728517,0.059728517
1465,0.016510627,0.004375026,0.026759741,0.026759741
1466,0.043030126,0.007941353,0.042070349,0.042070349
1467,0.055034486,0.018184973,0.048784533,0.048784533
1468,0.03187453,0.007743062,0.029233187,0.029233187
1469,0.019949626,0.007168043,0.015595022,0.015595022
1470,0.046366124,0.014424304,0.057119457,0.057119457
1471,0.035572926,0.011201765,0.040410914,0.040410914
1472,0.070421698,0.026339202,0.075684323,0.075684323
1473,0.083520122,0.014428902,0.077069883,0.077069883
1474,0.042902767,0.006342975,0.094369076,0.094369076
1475,0.024548317,0.00787533,0.025157576,0.025157576
1476,0.024146118,0.003485136,0.031636192,0.031636192
1477,0.051548955,0.009505096,0.055693688,0.055693688
1478,0.031656897,0.006464135,0.033292087,0.033292087
1479,0.024590372,0.0062191,0.041473838,0.041473838
1480,0.02492871,0.009394132,0.032309769,0.032309769
1481,0.045660561,0.011322338,0.04840007,0.04840007
1482,0.02752421,0.006374424,0.025694947,0.025694947
1483,0.043730113,0.013778553,0.052558694,0.052558694
1484,0.031845594,0.006050523,0.03165587,0.03165587
1485,0.046003929,0.015055819,0.057588935,0.057588935
1486,0.043882211,0.009248374,0.051262054,0.051262054
1487,0.049951298,0.011470205,0.064817193,0.064817193
1488,0.04842857,0.016134688,0.061118106,0.061118106
1489,0.050140168,0.015829743,0.056802783,0.056802783
1490,0.051649887,0.015288103,0.049322502,0.049322502
1491,0.027868742,0.005498583,0.024676352,0.024676352
1492,0.025626744,0.013993798,0.027936561,0.027936561
1493,0.035948658,0.012869278,0.041234387,0.041234387
1494,0.047361,0.015611155,0.052213605,0.052213605
1495,0.049747593,0.014509694,0.047245674,0.047245674
1496,0.062432047,0.015238998,0.057117015,0.057117015
1497,0.020094927,0.004158036,0.018377727,0.018377727
1498,0.017937361,0.001611603,0.016243965,0.016243965
1499,0.057084984,0.009767723,0.054421665,0.054421665
1500,0.043909708,0.008166699,0.04587629,0.04587629
1501,0.045509448,0.009953453,0.04834197,0.04834197
1502,0.021722754,0.00727369,0.019615033,0.019615033
1503,0.066064428,0.012384868,0.044777376,0.044777376
1504,0.038260724,0.006106665,0.043662823,0.043662823
1505,0.070686508,0.015648118,0.091692447,0.091692447
1506,0.059806397,0.009257198,0.058084433,0.058084433
1507,0.023790421,0.003001237,0.022054627,0.022054627
1508,0.052934396,0.007961342,0.05690818,0.05690818
1509,0.078715413,0.01371264,0.079739272,0.079739272
1510,0.067049697,0.014122806,0.060313158,0.060313158
1511,0.012349683,0.003562952,0.012867425,0.012867425
1512,0.030136072,0.007485274,0.02978337,0.02978337
1513,0.082007691,0.010873589,0.083130017,0.083130017
1514,0.047158302,0.0175298,0.051806707,0.051806707
1515,0.068821347,0.019477728,0.06325228,0.06325228
1516,0.039505509,0.012809941,0.03922817,0.03922817
1517,0.032200564,0.00608541,0.039075806,0.039075806
1518,0.00790285,0.006769599,0.007946547,0.007946547
1519,0.061063436,0.013304342,0.048855122,0.048855122
1520,0.073867308,0.014864418,0.140407714,0.140407714
1521,0.070073562,0.01120541,0.064289427,0.064289427
1522,0.119546286,0.018635384,0.108958308,0.108958308
1523,0.06249379,0.010013366,0.052130156,0.052130156
1524,0.041336205,0.008983388,0.042497705,0.042497705
1525,0.075882561,0.010325645,0.067780269,0.067780269
1526,0.047860481,0.011368784,0.038270494,0.038270494
1527,0.02017208,0.005288709,0.028769903,0.028769903
1528,0.020775945,0.00558011,0.020455379,0.020455379
1529,0.06367306,0.006678788,0.185851962,0.185851962
1530,0.010581908,0.005660849,0.010859606,0.010859606
1531,0.075777984,0.030859764,0.064772977,0.064772977
1532,0.058982202,0.018063172,0.044965605,0.044965605
1533,0.024908029,0.003448113,0.032622314,0.032622314
1534,0.029128215,0.013427613,0.030331693,0.030331693
1535,0.029413844,0.007675054,0.026983153,0.026983153
1536,0.024673061,0.010216037,0.029859845,0.029859845
1537,0.023843267,0.008780911,0.031839673,0.031839673
1538,0.0183859,0.005262239,0.017600001,0.017600001
1539,0.046441316,0.009058526,0.056728568,0.056728568
1540,0.032036204,0.007900341,0.032471672,0.032471672
1541,0.028613687,0.011679099,0.030907741,0.030907741
1542,0.012096014,0.003699499,0.017151281,0.017151281
1543,0.014183476,0.006313183,0.016224388,0.016224388
1544,0.04493647,0.014976759,0.036410507,0.036410507
1545,0.095226578,0.016575612,0.088694366,0.088694366
1546,0.050154377,0.018216948,0.047813973,0.047813973
1547,0.013857791,0.007637926,0.020524264,0.020524264
1548,0.068311778,0.016786371,0.071268105,0.071268105
1549,0.048164248,0.012871526,0.051486272,0.051486272
1550,0.06589248,0.013885937,0.070036614,0.070036614
1551,0.01034734,0.003199085,0.010557717,0.010557717
1552,0.058647061,0.024765205,0.078462612,0.078462612
1553,0.009744353,0.003152592,0.014811239,0.014811239
1554,0.014473634,0.005135452,0.025563311,0.025563311
1555,0.017569152,0.00941176,0.02284576,0.02284576
1556,0.049749938,0.010356452,0.048101358,0.048101358
1557,0.020231389,0.005839955,0.019140915,0.019140915
1558,0.089050205,0.025486805,0.077301196,0.077301196
1559,0.02487317,0.006685194,0.030649888,0.030649888
1560,0.106746103,0.015740797,0.098614077,0.098614077
1561,0.03700385,0.009073496,0.029725985,0.029725985
1562,0.017149562,0.005812275,0.019677546,0.019677546
1563,0.032006031,0.012991213,0.042295727,0.042295727
1564,0.032261231,0.010567801,0.033532377,0.033532377
1565,0.063447047,0.016697539,0.062498648,0.062498648
1566,0.083263099,0.013409642,0.085356244,0.085356244
1567,0.074409301,0.033812734,0.066048081,0.066048081
1568,0.049854668,0.017708832,0.044700364,0.044700364
1569,0.094046102,0.017588703,0.105320952,0.105320952
1570,0.050441949,0.004527697,0.051870204,0.051870204
1571,0.085662519,0.021615042,0.081418831,0.081418831
1572,0.027644089,0.005563474,0.033823951,0.033823951
1573,0.075674152,0.012910806,0.071354952,0.071354952
1574,0.038247225,0.009225411,0.048811239,0.048811239
1575,0.037208871,0.009680677,0.028623915,0.028623915
1576,0.060918541,0.012157372,0.050975979,0.050975979
1577,0.033419996,0.00898324,0.045328929,0.045328929
1578,0.015978846,0.005556394,0.019333825,0.019333825
1579,0.013690642,0.005110845,0.014866477,0.014866477
1580,0.027830847,0.005451166,0.025165978,0.025165978
1581,0.054063356,0.008332722,0.047403436,0.047403436
1582,0.026123769,0.007139817,0.025867131,0.025867131
1583,0.035486325,0.029754546,0.043565985,0.043565985
1584,0.017145966,0.006943021,0.013674548,0.013674548
1585,0.039140337,0.01217969,0.119362682,0.119362682
1586,0.018354056,0.003481414,0.02410124,0.02410124
1587,0.031365028,0.006176387,0.028741364,0.028741364
1588,0.036807864,0.005307349,0.037526024,0.037526024
1589,0.058799081,0.021025051,0.051871344,0.051871344
1590,0.044217834,0.007092115,0.048221751,0.048221751
1591,0.036392015,0.014247106,0.101367104,0.101367104
1592,0.026531973,0.007318638,0.028324263,0.028324263
1593,0.01872831,0.005125933,0.015485272,0.015485272
1594,0.037636337,0.008270754,0.035005747,0.035005747
1595,0.044958866,0.009327024,0.044684992,0.044684992
1596,0.012299075,0.004833537,0.012380992,0.012380992
1597,0.06463666,0.005104284,0.074075091,0.074075091
1598,0.019969896,0.006608261,0.025600451,0.025600451
1599,0.012810421,0.004459508,0.015331897,0.015331897
1600,0.048356765,0.014163583,0.069751834,0.069751834
1601,0.015209928,0.004124328,0.014750182,0.014750182
1602,0.048584052,0.010365598,0.055725984,0.055725984
1603,0.05823787,0.018155941,0.059167144,0.059167144
1604,0.056218455,0.010396127,0.058262479,0.058262479
1605,0.052053509,0.013536601,0.046424435,0.046424435
1606,0.045222437,0.010037645,0.046622196,0.046622196
1607,0.025099931,0.009966387,0.016931134,0.016931134
1608,0.034791166,0.001108209,0.022134126,1000
1609,0.043473639,0.012088655,0.056798666,0.056798666
1610,0.031127562,0.008220017,0.036315951,0.036315951
1611,0.02748018,0.004814136,0.02566194,0.02566194
1612,0.049772724,0.004709053,0.046763884,0.046763884
1613,0.042779963,0.009702446,0.043217082,0.043217082
1614,0.058654371,0.007866787,0.04594165,0.04594165
1615,0.112179964,0.030271903,0.119783086,0.119783086
1616,0.049079194,0.010713875,0.040416091,0.040416091
1617,0.032307751,0.006105538,0.033624498,0.033624498
1618,0.027940058,0.010664234,0.028704723,0.028704723
1619,0.086963774,0.008334244,0.112233754,0.112233754
1620,0.015898838,0.002756864,0.021343514,0.021343514
1621,0.037840579,0.010065945,0.044287439,0.044287439
1622,0.017828485,0.003793712,0.016614436,0.016614436
1623,0.022053601,0.008496445,0.041116844,0.041116844
1624,0.013607824,0.004371501,0.014741125,0.014741125
1625,0.028926299,0.006305671,0.025289621,0.025289621
1626,0.04863646,0.010624788,0.058873875,0.058873875
1627,0.027271116,0.005403784,0.032760166,0.032760166
1628,0.133674208,0.021671353,0.190436325,0.190436325
1629,0.046803702,0.01597629,0.057467514,0.057467514
1630,0.021593162,0.005609291,0.025482204,0.025482204
1631,0.069254432,0.01539628,0.068909059,0.068909059
1632,0.035754722,0.010716954,0.039009124,0.039009124
1633,0.034576688,0.012906668,0.036777977,0.036777977
1634,0.021039117,0.022957235,0.016335358,0.016335358
1635,0.022168993,0.005471409,0.029180398,0.029180398
1636,0.047956426,0.010257737,0.05262871,0.05262871
1637,0.026032449,0.009153044,0.022080358,0.022080358
1638,0.025236134,0.007630657,0.02401414,0.02401414
1639,0.068098092,0.025666767,0.053569324,0.053569324
1640,0.057833275,0.007539275,0.059889932,0.059889932
1641,0.018211594,0.004883808,0.019316831,0.019316831
1642,0.063140516,0.020333753,0.0499456,0.0499456
1643,0.014953438,0.006276624,0.017484125,0.017484125
1644,0.021440361,0.005862635,0.04522234,0.04522234
1645,0.048203003,0.017090421,0.045146897,0.045146897
1646,0.119190751,0.008433809,0.127903788,0.127903788
1647,0.05056357,0.011920296,0.064107355,0.064107355
1648,0.030503637,0.003858013,0.026673146,0.026673146
1649,0.027071119,0.002311059,0.040221397,0.040221397
1650,0.014047259,0.003679984,0.028262165,0.028262165
1651,0.049207484,0.015079803,0.045649418,0.045649418
1652,0.032046633,0.005666255,0.030934354,0.030934354
1653,0.027966025,0.005876485,0.03953273,0.03953273
1654,0.021021613,0.003750557,0.036268219,0.036268219
1655,0.037924782,0.009878886,0.039805782,0.039805782
1656,0.087575559,0.022004182,0.072761105,0.072761105
1657,0.034553988,0.006775296,0.034180465,0.034180465
1658,0.025633426,0.005795539,0.018924395,0.018924395
1659,0.040224919,0.013053387,0.04080367,0.04080367
1660,0.026004611,0.003433745,0.028316391,0.028316391
1661,0.086794923,0.024503868,0.083883949,0.083883949
1662,0.049248399,0.012079473,0.050252631,0.050252631
1663,0.03242772,0.009506761,0.034638997,0.034638997
1664,0.082920874,0.016885519,0.086993015,0.086993015
1665,0.061928911,0.012723699,0.066530388,0.066530388
1666,0.013267676,0.006692293,0.020332974,0.020332974
1667,0.069121803,0.010814088,0.070583291,0.070583291
1668,0.038751844,0.002483309,0.042843026,0.042843026
1669,0.045346903,0.024544249,0.048934843,0.048934843
1670,0.052453555,0.006213521,0.062712436,0.062712436
1671,0.038096046,0.005289733,0.033582789,0.033582789
1672,0.033098497,0.009069783,0.039752656,0.039752656
1673,0.00705578,0.005608088,0.009152899,0.009152899
1674,0.039256997,0.006782509,0.033239907,0.033239907
1675,0.151189629,0.016345287,0.142121325,0.142121325
1676,0.033933197,0.010223866,0.035376895,0.035376895
1677,0.04419715,0.01201251,0.040470193,0.040470193
1678,0.016785236,0.007189261,0.016162136,0.016162136
1679,0.047513676,0.01012873,0.052295259,0.052295259
1680,0.028810989,0.006846318,0.026935668,0.026935668
1681,0.01960396,0.004181192,0.022511684,0.022511684
1682,0.094688835,0.021124488,0.131649548,0.131649548
1683,0.021123462,0.003244417,0.020068602,0.020068602
1684,0.037465533,0.007408204,0.037466343,0.037466343
1685,0.026363812,0.007406365,0.024385422,0.024385422
1686,0.049783559,0.008929837,0.051504137,0.051504137
1687,0.029861429,0.005795295,0.034443599,0.034443599
1688,0.038860771,0.010480526,0.039207471,0.039207471
1689,0.038289837,0.011873137,0.043682012,0.043682012
1690,0.046923753,0.022821618,0.061660363,0.061660363
1691,0.067935364,0.02453178,0.059460202,0.059460202
1692,0.037673541,0.009739483,0.061857886,0.061857886
1693,0.045103621,0.018461538,0.051872145,0.051872145
1694,0.048361319,0.014469491,0.050483295,0.050483295
1695,0.031026719,0.009190228,0.035900144,0.035900144
1696,0.024443745,0.005199197,0.032328261,0.032328261
1697,0.052748572,0.012614667,0.060923916,0.060923916
1698,0.024967868,0.002591597,0.033949017,0.033949017
1699,0.015624074,0.005113331,0.018129583,0.018129583
1700,0.059370222,0.012989617,0.064317644,0.064317644
1701,0.020687603,0.004263249,0.023271433,0.023271433
1702,0.068267344,0.014277518,0.07395211,0.07395211
1703,0.068593481,0.023724272,0.219970609,0.219970609
1704,0.054480575,0.018533634,0.065067799,0.065067799
1705,0.059539133,0.013174263,0.058828153,0.058828153
1706,0.028197621,0.009195706,0.041033897,0.041033897
1707,0.040742678,0.017570257,0.036660314,0.036660314
1708,0.03761102,0.005982178,0.033234268,0.033234268
1709,0.048950977,0.007193618,0.060848299,0.060848299
1710,0.074023799,0.019531366,0.067519236,0.067519236
1711,0.029419637,0.008714589,0.028979985,0.028979985
1712,0.084262821,0.022616868,0.072702463,0.072702463
1713,0.022198295,0.007123114,0.020937215,0.020937215
1714,0.057494622,0.02624033,0.159674942,0.159674942
1715,0.043429129,0.011749287,0.04614789,0.04614789
1716,0.02365549,0.012974252,0.034746965,0.034746965
1717,0.043966993,0.013907816,0.04471071,0.04471071
1718,0.133963605,0.031597709,0.093257171,0.093257171
1719,0.041141325,0.00860731,0.043634794,0.043634794
1720,0.032741927,0.007171554,0.038202324,0.038202324
1721,0.022927627,0.011701027,0.029655158,0.029655158
1722,0.01458701,400,0.013080995,500
1723,0.017335067,0.00413577,0.020705207,0.020705207
1724,0.057189292,0.006539494,0.048151624,0.048151624
1725,0.039401348,0.028323421,0.05895995,0.05895995
1726,0.017044026,0.004759672,0.018724225,0.018724225
1727,0.049009827,0.019263204,0.046000896,0.046000896
1728,0.043235556,0.018316411,0.041486386,0.041486386
1729,0.069999919,0.016714848,0.093911236,0.093911236
1730,0.062608578,0.004429202,0.080731094,0.080731094
1731,0.01313634,0.004025259,0.014528539,0.014528539
1732,0.020339991,0.00392804,0.032126179,0.032126179
1733,0.024462979,0.008204821,0.020173551,0.020173551
1734,0.017133874,0.008426549,0.03817332,0.03817332
1735,0.023819805,0.0047701,0.032066695,0.032066695
1736,0.016466611,0.010496147,0.017157928,0.017157928
1737,0.050102555,0.007120863,0.058756476,0.058756476
1738,0.050003039,0.012510308,0.059250805,0.059250805
1739,0.025718664,0.008434742,0.024409815,0.024409815
1740,0.028790836,0.002493775,0.039697814,0.039697814
1741,0.063101513,0.009652937,0.060662967,0.060662967
1742,0.035628418,0.010711464,0.049882975,0.049882975
1743,0.047678999,0.012281989,0.04982649,0.04982649
1744,0.018457454,0.002899699,0.018717366,0.018717366
1745,0.033187272,0.008377032,0.035983517,0.035983517
1746,0.00839653,0.001455001,0.00812049,0.00812049
1747,0.052407213,0.015446978,0.04255658,0.04255658
1748,0.058106551,0.015437634,0.169497662,0.169497662
1749,0.020069469,0.003925368,0.042421146,0.042421146
1750,0.039890775,0.012126095,0.10202592,0.10202592
1751,0.02992176,0.00521058,0.032707056,0.032707056
1752,0.023648593,0.009466527,0.025533362,0.025533362
1753,0.018951036,0.005336562,0.019490977,0.019490977
1754,0.030401668,0.006684853,0.034013445,0.034013445
1755,0.064763599,0.012994478,0.055193908,0.055193908
1756,0.015036491,0.004586112,0.015789139,0.015789139
