,Means_dim2_birth,Means_dim2_death,sd_dim2_birth,sd_dim2_death,
1799,1.530839709,1.559616971,0.136622874,0.140855137,
1800,1.188048273,1.208480578,0.150508255,0.145746448,
1801,0.717661191,0.726050621,0.146411864,0.149095333,
1802,1.14773296,1.159740287,0.352701191,0.358303285,
1803,1.09568954,1.118190817,0.104420084,0.104063389,
1804,3.212640265,3.248897905,0.520912298,0.515955894,
1805,1.467915155,1.484109501,0.370848687,0.374213942,
1806,1.42745286,1.451776589,0.234841066,0.234762472,
1807,1.720796604,1.73453707,0.113522403,0.105299123,
1808,2.320705944,2.352588561,0.200394003,0.216471829,
1809,1.132730856,1.15750101,0.1796299,0.186953336,
1810,1.293827121,1.310705433,1.040779732,1.039234787,
1811,1.500131209,1.514771894,0.140241179,0.135673458,
1812,1.391994699,1.406105404,0.151326909,0.143562106,
1813,2.547317757,2.572119696,1.794827967,1.783337058,
1814,0.867884321,0.886541043,0.435895238,0.430951548,
1815,1.877789303,1.909144707,0.187919956,0.189174658,
1816,1.462393368,1.47877307,0.270668249,0.269166571,
1817,0.90061928,0.911998578,0.164896275,0.162881063,
1818,1.168058924,1.176932151,1.166950078,1.169454527,
1819,0.890170697,0.896676875,0.068309928,0.068709117,
1820,0.628465725,0.641678818,0.106331862,0.107554727,
1821,2.464617041,2.505309677,0.262082953,0.261482529,
1822,1.120828218,1.136775823,0.130556277,0.126054748,
1823,1.385056632,1.402377715,0.254635902,0.254613712,
1824,1.340811203,1.350752622,0.122402874,0.116877871,
1825,300,300,1000,1000,
1826,0.629289389,0.636288326,0.210866184,0.214966601,
1827,1.488288155,1.494519183,0.122283189,0.125241592,
1828,1.329682872,1.348532231,0.075007001,0.075011459,
1829,0.958597491,0.972955887,0.232742237,0.232477149,
1830,0.732582446,0.745228862,0.082341863,0.086274745,
1831,1.052540868,1.070693714,0.270275154,0.274923394,
1832,0.774349436,0.780772105,0.107860022,0.108728832,
1833,0.437199397,0.444796647,0.042789952,0.042025829,
1834,1.253162964,1.266763238,0.091475102,0.092499494,
1835,1.815111788,1.826476297,0.250358622,0.248958947,
1836,0.323074996,0.326623648,0.000285629,0,
1837,0.702234499,0.711750062,0.064519676,0.063736669,
1838,0.980739544,0.988620722,0.080879483,0.0835158,
1839,1.054460406,1.089223798,0.083346329,0.074712624,
1840,1.30391257,1.320000704,0.266917469,0.264869721,
1841,0.630215745,0.634548228,0.338097231,0.337189843,
1842,0.543050885,0.555102916,0.131526507,0.130948284,
1843,1.205194644,1.216534814,0.135633248,0.137460079,
1844,1.045351323,1.060269651,0.300240586,0.299482201,
1845,0.862513616,0.870176599,0.098659934,0.095275747,
1846,0.817943808,0.824090293,0.534063217,0.538323761,
1847,1.738302406,1.755528122,0.209058589,0.20950516,
1848,1.448558916,1.461099219,0.23709243,0.238025292,
1849,1.361254628,1.374099053,0.255644781,0.25482355,
1850,0.808035782,0.820881419,0.422431081,0.422400967,
1851,1.328648257,1.336397099,0.06047738,0.055524533,
1852,1.431410553,1.439725344,0.308068665,0.309786027,
1853,1.310515267,1.331272507,0.104903544,0.106005063,
1854,2.022242194,2.042089749,0.929766275,0.932547839,
1855,1.333015816,1.351880399,0.092004466,0.089898414,
1856,0.787638592,0.800077667,0.064486656,0.066319722,
1857,0.888068355,0.902148316,0.396991662,0.401122285,
1858,1.248697587,1.266676324,0.081386378,0.090680912,
1859,0.996603132,1.007129308,0.114951069,0.108352156,
1860,2.155389383,2.178751085,0.929086804,0.944712619,
1861,1.194968079,1.20681934,0.086226958,0.087058498,
1862,1.34617367,1.353564672,0.045115906,0.044459601,
1863,3.400897515,3.419720723,0.599496301,0.606817538,
1864,0.966630854,0.976736399,0.073014024,0.069048842,
1865,1.011297611,1.022204672,0.169370155,0.170016495,
1866,0.54158603,0.547684561,0.209236887,0.208680291,
1867,1.560766339,1.571720362,0.003405803,0.008123721,
1868,3.054670561,3.068059814,0.263838028,0.270343045,
1869,2.021353385,2.052337616,0.337564125,0.355159794,
1870,1.140996356,1.154909558,0.097605611,0.104964606,
1871,0.948562012,0.958578871,0.313895453,0.31500454,
1872,0.694271941,0.703128773,0.079190537,0.080466762,
1873,1.55403509,1.561922773,0.150163403,0.152784552,
1874,1.040891572,1.052071689,0.20290956,0.207646898,
1875,1.536161038,1.560130477,0.158649419,0.160512562,
1876,0.525421727,0.530303326,0.301715396,0.303447466,
1877,1.628407609,1.649501769,0.435284876,0.432511036,
1878,0.783415247,0.790675938,0.138507894,0.140406969,
1879,1.673511812,1.741556085,0.116127239,0.115899153,
1880,2.321095008,2.347856871,0.287034086,0.296196222,
1881,1.121028392,1.140004346,0.249776395,0.247463233,
1882,0.955547624,0.964609191,0.061333996,0.062711468,
1883,0.786101484,0.800402931,0.06735913,0.069678858,
1884,1.121388824,1.132229933,0.173962755,0.172391192,
1885,0.653149307,0.661858583,0.143029161,0.142662806,
1886,0.747684044,0.754998481,0.120561534,0.121048047,
1887,1.554791658,1.573665049,0.620452165,0.631889947,
1888,0.962108928,0.982078594,0.085117981,0.083353906,
1889,0.58414713,0.592785133,0.166935688,0.168906656,
1890,1.627655327,1.650654101,0.237088513,0.249929523,
1891,1.50615717,1.541654574,0.223186036,0.216842185,
1892,0.980182739,0.998801868,0.086608168,0.087382304,
1893,0.782605515,0.788785566,0.191761739,0.193432047,
1894,1.000065773,1.00984886,0.289783465,0.290533968,
1895,1.350763327,1.382246987,0.106657431,0.129322914,
1896,1.578812855,1.587813939,0.908295853,0.907944843,
1897,1.179770495,1.18711468,0.553628535,0.55249287,
1898,1.023571014,1.033816161,0.115204074,0.116099786,
1899,0.899061984,0.909280281,0.147377338,0.146025977,
1900,1.936899281,1.952691616,0.256094743,0.255654231,
1901,0.985678385,1.006842063,0.294706804,0.294671099,
1902,0.870830059,0.877976378,0.283500401,0.290272609,
1903,1.109456005,1.123444903,0.320893059,0.320626592,
1904,0.448107529,0.455455527,0.133632694,0.133254027,
1905,1.237148277,1.25136113,0.091239591,0.092958507,
1906,0.543916108,0.556124717,0.094289504,0.103649801,
1907,0.845256842,0.85241702,0.591233275,0.588624127,
1908,1.056232258,1.064231449,0.131172204,0.131473875,
1909,0.693840787,0.70007737,0.125250544,0.125225897,
1910,1.022225201,1.031983935,0.090962271,0.092913564,
1911,1.326073621,1.345163668,1.018571305,1.017439689,
1912,1.19338584,1.211316937,0.261932339,0.257481141,
1913,0.713549724,0.719844345,0.065777256,0.065315541,
1914,0.618012534,0.626076676,0.075959483,0.078260973,
1915,300,300,1000,1000,
1916,1.573095299,1.608405876,0.185814672,0.196521342,
1917,0.962577784,0.97207714,0.458716334,0.4621288,
1918,0.335173641,0.340137141,0.095925283,0.09890204,
1919,0.672126911,0.677059284,0.076678975,0.078533087,
1920,1.56876496,1.584616266,0.217241416,0.224362285,
1921,0.816551641,0.822734674,0.257131812,0.258710602,
1922,0.36863756,0.375768643,0.178418298,0.175535841,
1923,1.700481398,1.711277561,0.312709269,0.314947317,
1924,1.96544453,1.985704848,0.815852413,0.816457292,
1925,1.305640321,1.320994892,0.054231486,0.051406888,
1926,0.63262224,0.643394993,0.060264413,0.059382143,
1927,0.601464104,0.609268584,0.130070728,0.128493474,
1928,0.998646347,1.007318117,0.060961774,0.06037339,
1929,0.918679634,0.931054428,0.087079662,0.088518183,
1930,0.52658667,0.529952265,0.413997023,0.414391372,
1931,0.819975308,0.830068359,0.09261508,0.089874312,
1932,1.769930876,1.798390873,0.682189769,0.677283246,
1933,1.709330179,1.723231607,0.503123405,0.504207619,
1934,0.930498409,0.939085805,0.150823227,0.154385363,
1935,1.467964859,1.490031236,0.371749904,0.371234218,
1936,1.061509396,1.07313802,0.133765494,0.132460626,
1937,300,300,1000,1000,
1938,2.197479312,2.232950444,0.184259184,0.190247184,
1939,0.979887216,1.00253794,0.141378924,0.140827881,
1940,0.518272156,0.521373175,0.079497054,0.080150114,
1941,1.956161839,1.986093822,0.39365193,0.404755309,
1942,1.54778745,1.569296042,0.164362791,0.165981322,
1943,2.409348797,2.433679556,1.036835335,1.04679409,
1944,0.664025919,0.675623744,0.136929965,0.137420918,
1945,2.801236587,2.818762138,0.314162833,0.312463451,
1946,0.715015041,0.73011296,0.096409582,0.097254497,
1947,1.370460869,1.381543248,0.071726798,0.072213007,
1948,1.338660927,1.354498874,0.267841023,0.270893008,
1949,0.826211629,0.839044506,0.085671156,0.085521374,
1950,1.41806769,1.435727108,0.089731619,0.093191135,
1951,1.396798786,1.427394224,0.14643917,0.14934568,
1952,1.411102009,1.420536303,0.414531126,0.416285707,
1953,1.618527979,1.631055983,0.005128981,0.007870253,
1954,1.010865431,1.019470981,0.110729103,0.113908541,
1955,2.246372218,2.300390831,0.394474052,0.389547266,
1956,1.478718692,1.489316085,0.080256669,0.084149287,
1957,1.00728182,1.020514899,0.163138565,0.165710008,
1958,2.532383034,2.563937182,0.259052607,0.26201281,
1959,0.938568912,0.955013203,0.084844948,0.08586253,
1960,0.926777542,0.935481516,0.046363046,0.053113561,
1961,0.5505186,0.560969068,0.069371604,0.067434438,
1962,2.19589746,2.232099244,0.331731691,0.331350243,
1963,0.829665167,0.837001122,0.066421608,0.063978065,
1964,1.297583801,1.314531131,0.150783052,0.144267079,
1965,0.898501783,0.909936412,0.19945107,0.203043454,
1966,2.311357986,2.339618794,0.946920785,0.948765904,
1967,1.128221566,1.148024389,0.102236749,0.099522361,
1968,1.150421863,1.158157839,0.327279358,0.328549754,
1969,1.106899826,1.118831276,0.116568197,0.115155796,
1970,1.411558283,1.428041311,0.186436664,0.187227311,
1971,1.69928824,1.724061097,0.439870644,0.437336571,
1972,1.619978842,1.633833933,0.286710732,0.292101892,
1973,1.211159701,1.228348725,0.484926064,0.481540771,
1974,1.380203365,1.392283878,0.306561101,0.316234089,
1975,1.018624047,1.035989126,0.240819177,0.242995405,
1976,1.246487183,1.262958598,0.229825478,0.22789336,
1977,1.211937322,1.225268861,0.206514207,0.208609911,
1978,1.719300886,1.734415494,0.345188246,0.344492217,
1979,1.632758549,1.688113722,0.132051015,0.154483661,
1980,1.570779305,1.587252314,0.641739625,0.649212601,
1981,2.421866311,2.453940486,0.670952122,0.670602651,
1982,1.90750259,1.918766019,0.094615416,0.091128295,
1983,0.911236573,0.923357633,0.152656515,0.156383906,
1984,0.727273813,0.738668696,0.060754922,0.060380666,
1985,0.597405724,0.603618419,0.047958106,0.049072233,
1986,1.35725464,1.370096934,0.476831236,0.474707853,
1987,0.633008637,0.640778987,0.049223259,0.050407086,
1988,0.813918807,0.819180421,0.031980438,0.030939621,
1989,1.591352593,1.606965065,0.253808499,0.250443814,
1990,1.897399813,1.910425088,0.258919422,0.259400861,
1991,0.798176186,0.809320023,0.147373569,0.147244268,
1992,1.443329655,1.460483861,0.103090054,0.102879973,
1993,1.615177999,1.624401032,0.078523437,0.076575869,
1994,1.781719054,1.798066633,0.244832793,0.24663374,
1995,0.539465613,0.551625819,0.111034962,0.10893351,
1996,1.530842061,1.544208303,0.057063098,0.052048434,
1997,1.670477535,1.696027281,0.162410853,0.156751607,
1998,2.492451927,2.507686703,0.68117137,0.689707038,
1999,1.023967208,1.034260395,0.154096193,0.15324286,
2000,1.10690578,1.118776917,0.302872794,0.30831092,
,1.058309554,1.06872759,0.420101796,0.423682908,2001-4000
,0.69176757,0.700296891,0.241608175,0.241920463,
,1.474105267,1.486473438,0.351371998,0.353011221,
,0.730070404,0.740578393,0.085914177,0.087038243,
,0.994506683,1.005369187,0.06103107,0.062344748,
,0.622327883,0.62551528,0.039806658,0.040401128,
,1.458994431,1.479142229,0.156048231,0.155469554,
,3.171082415,3.191638758,0.273741136,0.268522473,
,1.29229525,1.297774344,0.093647051,0.095655504,
,1.258783555,1.26572957,0.137846742,0.143008313,
,1.266267394,1.277748607,0.092073377,0.09325255,
,1.447884813,1.453861207,0.014764542,0.012117246,
,1.370410297,1.378800361,0.070401852,0.070549512,
,0.851893244,0.86270199,0.328567226,0.331058536,
,0.767961812,0.780272708,0.115501402,0.11654477,
,1.664768903,1.693071177,0.648956532,0.647567982,
,0.774784438,0.784568666,0.059908205,0.060304743,
,0.843946775,0.857325334,0.111276937,0.110760555,
,0.593294339,0.609617112,0.130977166,0.137430008,
,1.639879411,1.650223125,0.02454026,0.024487025,
,0.759925742,0.768864396,0.393313999,0.392522884,
,0.733249994,0.741142071,0.17020209,0.171567806,
,0.760086617,0.766366334,0.236616472,0.23781124,
,0.442893224,0.45228331,0.124774702,0.122734515,
,1.716806224,1.73054545,0.159268108,0.166427529,
,1.075561472,1.085300781,0.182762787,0.184578791,
,1.892560077,1.908851063,1.701739395,1.706936761,
,1.206560136,1.215024243,0.1967985,0.196481324,
,1.465601665,1.489619829,0.144012172,0.14343863,
,0.992753694,1.008090586,0.112894157,0.116942237,
,1.116794605,1.125264989,0.127298221,0.127215847,
,3.465914971,3.518985541,2.258446123,2.320973487,
,0.8745474,0.888760401,0.07152389,0.073148444,
,1.520609817,1.534466043,0.206600092,0.211110027,
,2.203221258,2.220063246,0.841079607,0.842902822,
,1.63049896,1.648333709,0.367699576,0.373682062,
,0.984859458,1.007375297,0.148793985,0.145024836,
,1.329879846,1.344278833,0.192268215,0.202562701,
,2.161291694,2.186515764,1.052897329,1.053022545,
,1.363936019,1.39147145,0.084254356,0.104662132,
,0.779834623,0.789354737,0.161150835,0.159863756,
,0.57592932,0.582393986,0.168644548,0.168714795,
,1.199906335,1.207407237,0.238215633,0.24081232,
,0.925440267,0.934066835,0.085886621,0.085540366,
,0.586748108,0.591075723,0.373134526,0.372564095,
,1.145304271,1.151242601,0.176411239,0.178811908,
,1.375650418,1.398384287,0.129544191,0.124578664,
,1.550302414,1.561095862,0.323271311,0.325975554,
,1.474730869,1.492130287,0.132971197,0.129665179,
,0.394029054,0.403972185,0.157653357,0.158015541,
,1.830405317,1.861945776,0.74074892,0.739706703,
,0.814016983,0.819114569,0.184743801,0.185038817,
,1.076539834,1.101844209,0.243131507,0.248749711,
,1.361508475,1.393947048,0.486143601,0.506063658,
,1.461728903,1.498869064,0.514993353,0.50519243,
,0.295188487,0.298084422,0.034144251,0.034032713,
,2.292673864,2.320739938,0.892165112,0.892962585,
,0.693004149,0.70255802,0.071238555,0.072133462,
,2.125189845,2.153666388,0.478886976,0.47741496,
,0.368983096,0.372564167,0.057185091,0.057535372,
,1.828772629,1.849878464,0.135678668,0.135586609,
,0.721198995,0.732491907,0.07213779,0.075397958,
,1.083693703,1.095790133,0.112161042,0.116082478,
,2.142193284,2.172067099,0.733743922,0.72899063,
,0.625210279,0.632861633,0.045234651,0.046603358,
,0.578595474,0.580948263,0.464975813,0.462063023,
,0.683521663,0.686268792,0.044148898,0.045591666,
,1.748162487,1.754875307,0.081617974,0.085302213,
,1.131628741,1.144560925,0.124208089,0.125035222,
,2.219041277,2.256090083,0.588097107,0.599109959,
,1.152445931,1.164322583,0.121395168,0.119312995,
,1.138746181,1.15726119,0.044914733,0.049846313,
,0.850647863,0.860726179,0.108100709,0.115113032,
,1.309299774,1.337122499,0.109958936,0.118085384,
,2.737719868,2.751213406,4.981016261,4.985629954,
,0.811564002,0.818635443,0.163553215,0.163063056,
,300,300,1000,1000,
,0.925468823,0.94511114,0.216112168,0.218852702,
,0.83568379,0.844456542,0.135811955,0.138660163,
,1.922431336,1.951946258,0.28280504,0.284282462,
,1.561235148,1.595628819,0.170708948,0.175556672,
,1.292808838,1.31000913,0.11237976,0.112319803,
,2.38529534,2.412003047,0.335522208,0.342307919,
,2.381434739,2.406875368,0.276402736,0.271149872,
,1.338456648,1.348869988,0.121340803,0.125391734,
,0.822462363,0.833045967,0.077102125,0.076157877,
,0.69765726,0.708567687,0.049876793,0.04784144,
,0.854188057,0.866533632,0.121036213,0.124666896,
,1.950831485,1.984813579,0.340334792,0.337391834,
,0.987917414,0.994904774,0.647252355,0.646338903,
,0.637506485,0.655135324,0.022448736,0.026812777,
,2.263012798,2.285401189,0.199506734,0.208875557,
,1.986660136,2.004783547,0.6137543,0.604241013,
,1.758154429,1.770871267,0.125736353,0.129100713,
,1.957433458,1.998853313,0.492792158,0.507903419,
,0.806039007,0.813948414,0.063175172,0.063164242,
,1.931215409,1.936942242,0.053778537,0.054393458,
,0.297399562,0.302547722,0.198996548,0.199766118,
,1.064680112,1.076556938,0.214204191,0.211619441,
,0.931155679,0.943755522,0.113331739,0.112565622,
,0.974897621,0.988969221,0.069339709,0.068119734,
,0.641418992,0.651254592,0.206357907,0.209427807,
,3.790144027,3.831175317,3.86005378,3.894757169,
,1.347518669,1.363535356,0.115970215,0.115416569,
,2.726263848,2.735107574,0.177111643,0.179985906,
,0.828412188,0.837826101,0.062966803,0.064038869,
,0.924101778,0.935633271,0.129167344,0.127591806,
,1.844810283,1.8677737,0.215271652,0.223940142,
,1.63211516,1.646869196,0.493091022,0.500438141,
,0.561796306,0.568601493,0.079534056,0.080247389,
,2.251445405,2.28673576,0.491956721,0.486977664,
,1.421755803,1.43427753,0.274053796,0.276919765,
,0.667640495,0.676749487,0.318908575,0.328364793,
,1.311568583,1.325791148,0.7399183,0.739290095,
,1.730832346,1.759177251,0.692014705,0.689165823,
,1.994564564,2.022636753,0.241887939,0.256950277,
,1.322704079,1.346771182,0.090077431,0.0831972,
,1.481317934,1.49888856,0.325509806,0.333793204,
,0.780627361,0.789921726,0.153660663,0.152873372,
,1.825677839,1.851736702,0.606579616,0.608831669,
,0.602453647,0.618506487,0.031616687,0.031005526,
,1.781004343,1.798256522,0.436876264,0.442387839,
,1.725549647,1.753769689,0.139866274,0.133323256,
,0.765639702,0.775969233,0.059657344,0.055996712,
,1.12434141,1.136494328,0.089638693,0.090541946,
,0.964612816,0.976381508,0.114232876,0.112201089,
,2.054928546,2.074775578,1.007088895,1.006461904,
,2.080036741,2.089158691,2.177092167,2.177422752,
,0.867657721,0.881034345,0.032058826,0.034398489,
,0.826121585,0.862786618,0.379925651,0.37998035,
,0.743919628,0.753113108,0.243936881,0.244574581,
,1.09370319,1.103305711,0.051264769,0.051106601,
,1.087109997,1.109932315,0.465459919,0.460251418,
,1.485731263,1.500140766,0.221391585,0.2292015,
,2.022791684,2.028602382,0.085800137,0.086257484,
,2.023354225,2.048204047,0.16471378,0.168032088,
,1.318894247,1.334139852,0.426803362,0.424885251,
,0.952737282,0.96159396,0.118757608,0.119886362,
,1.495751117,1.540707674,0.107390371,0.10875503,
,0.665204357,0.672854514,0.106807774,0.105799908,
,1.288698663,1.299569504,0.548637328,0.559576729,
,0.661235254,0.675646831,0.107623606,0.10564611,
,1.932682093,1.963435141,0.190542745,0.198906503,
,1.143405505,1.158348803,0.114839278,0.110457647,
,1.222985724,1.23421453,0.083350213,0.083401699,
,1.42329146,1.437186962,0.252114258,0.254298501,
,0.658861672,0.671443986,0.152962002,0.154219469,
,0.885582196,0.902499761,0.138086655,0.131916715,
,0.966936048,0.976887741,0.162875691,0.162011502,
,1.462386821,1.48097281,0.087224308,0.087319422,
,1.333909824,1.354972092,0.074789117,0.071994967,
,1.322544169,1.330049444,0.060545748,0.060503921,
,1.010294242,1.019746382,0.120790214,0.121257765,
,0.832272342,0.841891063,0.156554908,0.156892183,
,1.537362611,1.554079177,0.159945268,0.155988021,
,2.545197483,2.562460033,0.148044941,0.153428576,
,0.392258853,0.432582945,80,30,
,0.896099645,0.899701983,0.01232563,0.01217272,
,1.039840176,1.053965873,0.088461641,0.095861313,
,1.36785553,1.377845431,0.232079352,0.231102203,
,1.206241344,1.216759472,0.214201204,0.218211855,
,0.769665665,0.783664998,0.157989833,0.154455766,
,0.943352241,0.960272247,0.166142923,0.162874675,
,1.300187729,1.321032316,0.170753019,0.175768328,
,0.874508044,0.890732706,0.152793443,0.151026793,
,1.819212286,1.833692668,0.189726359,0.191192592,
,0.885568327,0.892182618,0.14030325,0.141720357,
,2.809166662,2.853786982,0.153930455,0.158524282,
,1.003849343,1.012105981,0.193340024,0.194749356,
,1.77610805,1.785317171,0.069377074,0.066631795,
,0.741035439,0.749909214,0.049526728,0.048157567,
,1.818246896,1.838044692,0.960181749,0.959403194,
,1.144035919,1.161011181,0.107646154,0.107017833,
,1.594541313,1.612015546,0.255571349,0.256687931,
,0.715067828,0.717935132,0.604325248,0.60396438,
,1.11560468,1.128066013,0.187964206,0.18884743,
,0.779502406,0.790607719,0.146628935,0.146189867,
,2.607475544,2.622629354,0.716990442,0.720946016,
,1.753283172,1.767880795,0.742710743,0.74373922,
,1.458963635,1.495632698,0.135783728,0.143152923,
,0.857611118,0.873988323,0.060030367,0.059208404,
,1.048834923,1.061958597,0.187791585,0.188267219,
,0.469073847,0.479722465,0.173517528,0.17564097,
,1.468250549,1.480285352,0.096223948,0.097463815,
,1.418283624,1.446527117,1.379329072,1.385478131,
,0.802612644,0.815715695,0.109728894,0.104756887,
,1.158685267,1.16291675,0.60375817,0.604080946,
,300,300,1000,1000,
,2.746202195,2.762861018,0.194661971,0.192529626,
,0.971136326,0.988714527,0.081584944,0.083493243,
,0.846066523,0.856012845,0.398273134,0.397997763,
,0.621453349,0.630034315,0.109241752,0.107220482,
,1.161166956,1.166495492,0.196068352,0.196929623,
,1.111925628,1.127180378,0.196709968,0.195184971,
,1.459186262,1.480087606,0.174122763,0.174820618,
,1.665935785,1.697350613,0.309841426,0.319231348,
,2.97716056,3.002472669,1.166114315,1.169319643,
,2.447931617,2.464247936,0.123495036,0.132737233,
,1.242962202,1.253017095,0.71909528,0.719022122,
,0.563582336,0.570424813,0.147682875,0.149548492,
,0.911812651,0.921618848,0.183459246,0.185742684,
,0.676516482,0.681705302,0.058219178,0.057568487,
,0.968115606,0.979507262,0.214386184,0.213299412,
,2.545069391,2.564620423,1.106816102,1.112776038,
,1.854598663,1.884746041,0.37336171,0.374994842,
,1.106236204,1.112594809,0.095342667,0.093669399,
,0.757956182,0.768542487,0.102744673,0.105279175,
,0.900281572,0.905370922,0.147466334,0.147213846,
,1.402483703,1.42499165,0.175626077,0.172915761,
,1.47601366,1.483245333,0.43620608,0.435452609,
,0.904457852,0.919258282,0.202225622,0.20202217,
,0.614789174,0.634729979,0.136889791,0.13571531,
,1.50359107,1.520449588,0.122196668,0.120696476,
,0.264137021,0.267670169,0.106647589,0.108145598,
,1.92153683,1.94430486,0.843907549,0.840120074,
,1.862642578,1.874582069,0.090114991,0.089869473,
,2.392685305,2.425181993,0.696176667,0.697178279,
,1.108299063,1.132211545,0.083829431,0.078970588,
,1.690215082,1.707295549,0.23251318,0.23009241,
,0.953795021,0.960243039,0.1037989,0.103552128,
,0.792960053,0.814005144,0.466168266,0.483841668,
,0.837847454,0.846181402,0.666010163,0.670163924,
,0.705304739,0.712628619,0.053289697,0.055317848,
,0.609049127,0.61896409,0.138856704,0.140730162,
,1.420709892,1.434658661,0.125625387,0.128373561,
,1.749036474,1.760283228,0.946368917,0.943979283,
,1.287931422,1.303497246,0.060522039,0.064695146,
,0.499339009,0.509492805,0.056718367,0.057194451,
,1.191963081,1.202586555,0.156196356,0.151580165,
,1.370153177,1.386096697,0.177110405,0.178662585,
,1.878101478,1.905654156,0.263418503,0.270562376,
,0.609206504,0.617712382,0.056114525,0.055888644,
,1.856204648,1.874978709,0.098585525,0.098444765,
,1.281986414,1.298757452,0.114585058,0.112906594,
,1.269289884,1.2767868,0.277254039,0.273738258,
,0.709706864,0.71916665,0.125189477,0.125070451,
,1.280525359,1.301241019,0.246812547,0.245795522,
,1.069367336,1.087642323,0.205464108,0.200593154,
,0.77835198,0.788885723,0.062750577,0.061675973,
,1.062664161,1.078592109,0.124902054,0.121688421,
,0.692769005,0.700483365,0.046200276,0.048736974,
,0.386026646,0.390956835,0.051945072,0.051808318,
,1.729336154,1.750697579,0.240720406,0.233556853,
,1.781534266,1.791729352,0.206370055,0.209560156,
,1.941702272,1.967236131,0.620552825,0.634118695,
,1.362615579,1.372440719,0.168526788,0.173760109,
,0.848872326,0.863999393,0.164888127,0.16853833,
,1.791765896,1.820285739,0.144976007,0.136255888,
,0.741084263,0.749205563,0.071257066,0.069599104,
,1.015740305,1.025836408,0.038055359,0.029328559,
,1.198642441,1.220623419,0.097949841,0.099901423,
,1.880918921,1.903490198,0.523901818,0.523951208,
,1.565101533,1.57742585,0.221231264,0.222844849,
,0.850068435,0.858580217,0.048137931,0.044148093,
,1.257475739,1.270854938,0.14899368,0.150561957,
,0.569300455,0.577989073,0.039236748,0.036517972,
,0.407142989,0.412053248,0.159353815,0.159714696,
,1.095792734,1.108429899,0.146403319,0.144756467,
,0.756310692,0.76767942,0.122180793,0.123319552,
,0.378578358,0.385523699,0.143876722,0.147159464,
,0.99352457,1.00914071,0.233764754,0.233126917,
,0.553543903,0.561007975,0.162457097,0.163128623,
,0.749853768,0.761072447,0.123049533,0.122548141,
,1.070149337,1.08355752,0.059677606,0.059328722,
,1.725270241,1.740038798,0.104064053,0.098091462,
,0.806152579,0.810342643,0.09504355,0.096250187,
,1.428401764,1.443669686,0.149229797,0.143360064,
,0.772838399,0.781794325,0.18396431,0.18554378,
,0.621568015,0.62682422,0.139007984,0.138033321,
,3.344596231,3.385058266,0.443354334,0.446484651,
,0.747975241,0.750458467,0.037637705,0.038407793,
,1.54209406,1.573930726,0.378624464,0.38447925,
,0.531215028,0.537798706,0.155435575,0.157066334,
,1.265825265,1.285398834,0.100161769,0.113587554,
,0.812963918,0.818842296,0.31447718,0.314007555,
,1.020650541,1.032264288,0.089652392,0.087764093,
,1.38593367,1.398608582,0.021724388,0.024909458,
,3.498981067,3.531662839,0.15246964,0.155316893,
,0.836862284,0.850583778,0.14327203,0.143190867,
,2.256206135,2.306432132,0.544972278,0.561976791,
,1.333076677,1.353854515,0.144049413,0.140137342,
,0.611375926,0.618482712,0.040133499,0.040564595,
,1.194708678,1.204739901,0.089241851,0.089016244,
,0.537663135,0.54602138,0.170037265,0.167893733,
,0.423200151,0.426832259,0.45508437,0.454496177,
,0.538712563,0.54938778,0.103809284,0.099989643,
,0.962979875,0.970737705,0.18009548,0.180757549,
,1.489473323,1.504334345,0.048855613,0.050974053,
,1.524191557,1.548288695,0.15259903,0.151161189,
,1.638882473,1.656121016,0.175591903,0.183605206,
,1.602759481,1.625642063,0.190770324,0.186679684,
,0.352861409,0.358569727,0.049630334,0.05011255,
,0.786852365,0.802833255,0.050214952,0.050873678,
,1.787213198,1.814695357,0.154922427,0.159257155,
,1.228666677,1.243260541,0.103537671,0.101929309,
,0.427047647,0.442305947,0.032022711,0.031269893,
,1.249142597,1.258408508,0.155277415,0.156342611,
,2.126773285,2.155049607,0.257434717,0.249594142,
,1.85501123,1.883505073,0.207100165,0.212701838,
,0.98306622,0.998861329,0.084873856,0.082460152,
,0.292587379,0.299624557,0.083937617,0.083616564,
,2.549670119,2.587887409,0.419986637,0.421940661,
,1.279376826,1.290032658,0.709728957,0.708461304,
,1.386624691,1.401845384,0.844507605,0.84595403,
,1.620638655,1.642029522,0.747008908,0.748615233,
,2.391194979,2.400760801,0.169925785,0.169031237,
,2.264745846,2.287402579,0.417733967,0.414816462,
,0.329443196,0.33007956,0.160038313,0.159365095,
,0.529450151,0.538847572,0.079511013,0.079987398,
,0.860233557,0.871105685,0.204712449,0.20515183,
,1.198884677,1.214767131,0.204852664,0.20893687,
,0.639741013,0.646273937,0.108510948,0.108076862,
,1.453339143,1.476726492,0.170859137,0.164206192,
,0.658925981,0.664381554,0.085787242,0.086016343,
,1.028151308,1.03666458,0.191943899,0.191658931,
,1.094146773,1.118081236,0.194613924,0.190211067,
,0.801438831,0.816340582,0.043815697,0.04301026,
,0.959650546,0.979570806,0.459189812,0.479119573,
,0.959663742,0.97202261,0.15271995,0.15547938,
,0.423766163,0.429339594,0.057727685,0.058918745,
,0.658137517,0.667300623,0.091123457,0.093948434,
,0.653543577,0.66646047,0.07658119,0.076889211,
