,kurt_life_dim0,kurt_life_dim1,kurt_life_dim2
1334,2.440077524,6.136694349,6.693166304
1335,2.692961941,7.976888518,13.7591137
1336,4.513330181,93.4015364,8.137446004
1337,3.400591384,72.89070054,46.65301227
1338,2.230739741,19.01726261,9.562500676
1339,1.857360171,68.19047639,5.526425572
1340,4.56179801,26.59553852,3.42128082
1341,7.997868629,305.8149202,7.971153641
1342,3.050982863,11.747063,17.31095285
1343,2.074017094,6.347800224,9.691383083
1344,2.255254539,26.34406345,11.58445813
1345,6.082765563,10.39573825,2.579347433
1346,3.750995175,228.0493842,2.184620868
1347,2.962433976,6.251375125,23.06603546
1348,3.269731667,142.5089951,9.962747398
1349,3.627241361,58.13052357,12.44216428
1350,2.838199927,5.86212936,11.5320927
1351,2.78343376,3.941118779,13.69766137
1352,2.169471653,128.6714479,7.110894162
1353,2.913744887,29.8192247,18.78565153
1354,3.001230413,158.9837529,16.13767007
1355,2.275655508,2.688485446,6.133087387
1356,3.349451774,19.18235538,6.328434932
1357,4.030845656,7.013823025,9.314562144
1358,2.465800515,14.65973837,4.826114425
1359,4.947322375,17.40228386,5.73188267
1360,4.0098904,39.68797563,7.47220147
1361,2.610213776,7.392725992,3.196228091
1362,3.628608315,44.90429237,8.27390973
1363,4.084207457,3.660442678,4.164506396
1364,2.71163364,11.25793808,6.171272672
1365,5.907760636,8.530150285,4.655330234
1366,2.100441894,177.0829939,15.73872437
1367,14.31482731,28.97820531,2.500941166
1368,5.067526438,4.394453938,4.516862731
1369,4.476310781,18.28342362,5.87048198
1370,2.606220536,3.316864515,16.06780184
1371,8.470533104,184.906307,9.152562468
1372,3.160368233,80.60666264,4.027792655
1373,3.798222699,7.907008784,7.147809131
1374,6.631013769,75.12276356,5.977239801
1375,2.307342244,72.21092718,1.474330229
1376,2.162433734,5.834581669,5.599011471
1377,2.605808253,110.0396267,12.73283494
1378,5.422711347,5.701798313,8.001208207
1379,1.840073965,163.7243571,77.25073524
1380,2.479323706,30.90496108,10.66608577
1381,2.532565102,152.321817,6.344611877
1382,3.143716402,7.958279451,6.718004553
1383,2.291293317,122.1914764,7.458326046
1384,2.70157034,148.3014733,6.632217086
1385,3.021844404,116.005096,7.194718134
1386,2.852681546,8.181138409,6.662276177
1387,3.034063482,4.997834129,23.38455903
1388,2.985774468,45.51260855,4.622706698
1389,8.215624542,5.91558643,11.43633928
1390,3.128091873,13.44715121,9.5966449
1391,7.946849108,397.0972123,5.537267853
1392,1.785526242,68.3695369,6.497461773
1393,6.535049147,274.1313277,33.84022806
1394,2.754407231,13.78070544,5.406560967
1395,2.616646622,5.145746712,3.033243842
1396,4.260750961,16.09665708,9.371895414
1397,2.896184198,10.63086468,19.37178112
1398,3.710812346,23.85129961,6.536547314
1399,4.271068264,21.72075606,3.351049347
1400,5.4807336,40.17391628,3.053982591
1401,2.864900618,3.12899619,5.423183366
1402,2.583049076,4.33493804,9.023947042
1403,2.736474761,11.28528512,9.156529296
1404,1.995815006,86.89516986,1.5
1405,2.5484114,3.98699186,4.10488283
1406,3.995848678,2.947282683,7.384815992
1407,4.078097752,53.11234929,5.940234856
1408,4.627313887,116.1488171,34.416406
1409,7.523198688,43.41688391,1.5
1410,2.741945778,4.178704162,6.14340784
1411,2.544388418,38.33404373,2.701262832
1412,2.596200591,3.638715308,10.81121038
1413,2.065979829,4.54011448,2.723776687
1414,2.279341746,13.18406205,9.582481001
1415,2.56970428,55.41913176,32.95680998
1416,4.087536116,25.8512267,3.145798217
1417,2.910876523,6.964434002,4.541952399
1418,3.834999459,50.54991646,18.55283956
1419,7.744019261,51.98391368,9.388950299
1420,1.672738587,4.668950826,3.988404956
1421,4.488197855,27.68616133,6.578247192
1422,5.947733845,42.12806247,2.962130176
1423,3.307691951,8.094933809,5.04633518
1424,2.830692031,42.73366421,2.237882276
1425,2.320239751,14.15639651,9.507977772
1426,1.933519191,127.8378312,7.488473957
1427,4.438097979,196.2517739,19.07918627
1428,3.233286791,33.57055143,5.823855821
1429,2.180645027,71.45929338,26.89444024
1430,5.89222939,26.96920211,14.74093773
1431,3.349582151,10.17193166,22.73764583
1432,2.901664925,33.92616484,12.47128145
1433,2.52262727,5.347222692,8.681388937
1434,2.278521008,7.117885522,9.885741074
1435,2.561515841,69.06223744,14.28301146
1436,3.361879843,67.58691518,7.480672934
1437,8.543780706,3.322017136,20.14437176
1438,1.506563165,9.881541611,4.591254029
1439,3.11499633,105.0791156,4.563968931
1440,3.397153237,3.716870064,8.086707263
1441,3.849493796,3.497478841,8.575077266
1442,2.350460447,4.604887856,15.26554605
1443,4.235558126,18.55510279,10.90114486
1444,3.40415509,97.21059722,14.86377635
1445,71.9615749,429.3360559,11.45490505
1446,6.772387758,87.38199593,1.924005848
1447,2.366571681,7.840835903,13.07696889
1448,2.329411417,2.323672785,8.169179318
1449,2.736596042,3.502485358,5.379036433
1450,2.912524528,10.05360619,3.649667129
1451,2.34015754,10.24354377,16.8574015
1452,4.491670774,140.7855774,3.380151811
1453,9.711722563,281.7311001,8.638599767
1454,15.49769683,111.0715527,13.22543654
1455,1.938267576,4.070444551,29.10061878
1456,5.518177132,283.0065801,4.742403401
1457,2.623762987,131.2429562,9.948219678
1458,2.385650105,18.97396695,4.064555857
1459,2.149963635,120.4927467,4.38088358
1460,3.716622361,39.40961513,8.473736253
1461,3.932780795,151.8641474,9.593393171
1462,2.431765314,17.99179179,14.76678528
1463,1.594375094,12.48500866,23.97914129
1464,3.824801027,14.24108082,37.18635868
1465,3.044443934,20.45059781,9.364170148
1466,2.851338939,29.04380947,7.215988984
1467,2.22806545,8.498489932,5.465182949
1468,8.056153468,5.40750059,17.14804537
1469,4.539549207,194.7597759,6.063827055
1470,2.644660723,21.35658451,13.33204622
1471,3.285316149,62.33071732,29.26782119
1472,3.919049691,11.82409975,3.715858502
1473,2.338837783,53.49036193,6.949463849
1474,11.88326458,57.3703812,47.26803317
1475,2.903157945,6.512574742,6.790097456
1476,8.803581262,62.67241562,10.65125956
1477,8.557759134,27.02444313,14.25467393
1478,2.693952415,3.436273139,8.210557353
1479,2.763339768,47.38981166,1.544628956
1480,6.128248703,68.86548079,17.15376198
1481,5.137765521,2.834646959,2.615117473
1482,2.597206989,56.0816616,9.184418695
1483,3.185302734,10.54413993,2.835092541
1484,3.349049004,23.42683035,6.952652226
1485,5.764120236,24.55733475,8.331324462
1486,4.138132405,4.142500464,2.601732434
1487,5.6706426,131.5084163,10.80431365
1488,2.771748664,8.833518591,7.238896878
1489,3.558924659,197.7082152,9.076967543
1490,2.252148341,5.900157277,5.481784397
1491,2.93079452,33.49012468,7.121893066
1492,2.715375419,27.92928755,5.019826322
1493,3.085147128,10.73114048,8.258354104
1494,2.80796448,17.42442302,5.539409141
1495,4.767804104,9.225215325,5.735674468
1496,3.210019324,3.109509056,11.39073753
1497,2.356730263,5.42786189,8.402462259
1498,3.873962904,99.73915014,3.031513875
1499,4.691902266,11.62312568,18.16651644
1500,3.039784377,3.889775083,11.24248186
1501,3.347429484,4.434501062,14.97841312
1502,2.389394576,14.45384066,4.892345382
1503,2.544490991,11.96277246,7.964285575
1504,4.772586949,46.00144541,10.52031815
1505,7.887403675,279.7408691,10.13899087
1506,1.979709555,3.658567409,8.896674437
1507,10.33696548,55.7481854,2.636307775
1508,2.349285181,30.00373004,15.14259184
1509,1.746829889,15.4353625,32.60807827
1510,3.038966955,4.523152199,7.321931839
1511,2.567769891,17.02996744,13.13097345
1512,3.32855725,5.572478586,4.80955956
1513,1.817815643,18.70191512,12.59875158
1514,2.927520957,10.22529675,5.805373185
1515,3.585937064,3.310206378,12.56733164
1516,2.987388004,13.59347261,15.45956087
1517,9.878535016,85.94956045,2.050319156
1518,4.324966331,62.20705001,1.44778107
1519,2.714487322,8.590805401,7.543735839
1520,3.185128084,217.0426135,6.805529849
1521,2.273517673,159.4825756,6.134005971
1522,1.933158372,2.571162742,12.99437249
1523,3.294659771,1.868868637,2.97706091
1524,2.504282409,5.881519204,10.21941558
1525,2.307726717,64.717326,9.867096755
1526,4.618702632,170.4153811,6.326502025
1527,2.555079488,16.71279662,7.501247189
1528,4.215197868,15.60565493,4.694640587
1529,2.567155528,68.64958196,11.10961191
1530,5.717348982,117.0762601,10.09611977
1531,2.252337922,2.999475818,3.89025128
1532,2.840455757,14.06861598,2.256890054
1533,3.46699281,179.1175422,7.407001285
1534,4.777507712,8.131970508,4.54569344
1535,7.660543667,33.5784,4.839020153
1536,2.501667537,13.571056,6.368301169
1537,7.424388556,165.123141,6.931334995
1538,2.250526237,28.13914298,16.22410374
1539,3.352287082,5.948358162,9.055459357
1540,1.952353103,68.82284098,7.338018513
1541,2.556102352,3.877718794,5.463335688
1542,5.560234677,49.77946801,3.865993295
1543,3.262011852,10.55289057,4.707935415
1544,2.31901174,22.74503546,5.727503677
1545,10.46847956,243.8919786,9.431425355
1546,2.71843073,10.8570318,7.931682257
1547,3.466349905,34.83000389,10.47011684
1548,6.054460137,23.69121843,8.58349956
1549,2.310910179,246.3849349,5.999309879
1550,9.471932869,6.940467921,8.813909263
1551,4.539999895,32.19793286,4.491357516
1552,3.596313848,40.07693597,4.736353712
1553,2.992952429,58.38957377,5.439504399
1554,3.429943498,30.28942942,4.342497441
1555,3.100914246,31.23241909,2.062919501
1556,2.717712907,3.129216077,5.703316589
1557,3.723592694,22.46028804,11.65930392
1558,5.467405217,3.040434128,8.260143146
1559,2.517647294,13.28975295,15.68277555
1560,2.570406961,4.335662364,4.181708453
1561,2.140014241,3.380792399,2.204012916
1562,2.654722996,9.476338322,8.066258941
1563,2.038588916,65.01495164,6.398689405
1564,4.261626734,2.902483923,5.450710153
1565,2.779018157,20.10214864,6.272685768
1566,3.261076251,3.444529807,5.86515144
1567,4.16133471,5.894082853,3.774829628
1568,3.404972646,125.1748366,9.144933224
1569,2.011651347,2.940547089,2.486647527
1570,4.728843562,7.20560561,3.744775139
1571,4.41306835,11.16569363,28.42077881
1572,3.217546516,26.10519297,10.87443871
1573,3.9462579,9.307128758,1.698736357
1574,8.845617045,52.94197469,7.726410362
1575,3.077548358,9.802101602,7.641240213
1576,2.100439875,5.413487748,9.866949576
1577,5.352825818,10.67512318,3.299957036
1578,6.285807433,455.2904912,11.31207438
1579,3.805821427,47.15349542,5.312315587
1580,13.34103175,186.0878332,5.708523772
1581,2.869394067,4.34807704,12.16573106
1582,2.247882681,3.296817514,4.542245038
1583,3.461720474,6.098960929,2.861723933
1584,2.685076836,5.259612982,3.673739766
1585,5.398420279,224.1408933,1.815880067
1586,4.969571396,75.0748419,8.854030892
1587,3.743163588,78.07722521,8.140447425
1588,1.861194113,6.251430593,18.69417203
1589,2.604600136,3.483895833,7.6812302
1590,1.929660797,4.347276073,10.21480029
1591,3.274799787,76.30724011,3.005443006
1592,2.800831788,7.480738139,4.407059578
1593,1.997922949,43.5925931,7.674272934
1594,2.220798624,4.771393228,6.356462712
1595,2.190084011,3.826653831,9.379593537
1596,3.334996488,8.453829289,7.238041685
1597,7.095234252,188.1823597,18.47099846
1598,2.51776136,11.3886739,3.079966071
1599,4.258893092,35.75958663,8.911752475
1600,6.011360068,20.64225078,15.12151453
1601,4.037340601,28.60094927,21.65820682
1602,3.380842489,118.6336709,6.556435254
1603,2.469352427,26.80904916,8.334707706
1604,12.01598692,25.78167731,13.03292777
1605,2.977682002,2.227992183,7.137741136
1606,3.269956836,5.756490309,8.881839357
1607,2.809041574,2.590125032,8.821493019
1608,3.164456193,36.93397464,1.5
1609,3.254042481,90.74661293,4.275636987
1610,3.567072712,8.941215717,15.49957947
1611,2.501443185,5.031412346,9.08609799
1612,2.222066561,11.21590702,12.13351946
1613,3.711068792,4.144969618,9.039827092
1614,2.294505941,1.727436122,9.146553333
1615,2.754765221,5.324881912,8.18533606
1616,3.122463093,3.09611764,7.377755698
1617,2.14419812,11.68111445,15.68924026
1618,2.413153854,5.820797783,6.025088934
1619,5.510390007,4.097262363,1.5
1620,2.533545956,37.91719092,2.152752644
1621,2.390319966,8.741354879,3.926600124
1622,1.977446183,3.767114913,4.710154841
1623,4.257251294,178.4074858,10.86650802
1624,8.702916516,384.6459958,6.807014622
1625,1.942777037,364.815214,13.24382678
1626,3.5826789,6.527596241,12.28289253
1627,4.87558802,24.03057326,3.478487191
1628,2.249880132,61.33340578,5.0636883
1629,5.139513516,359.0936589,4.460146531
1630,2.744255135,13.63875843,8.981577235
1631,2.464043834,14.52118742,6.357880343
1632,2.346938243,4.649768138,3.980370124
1633,4.646676189,36.01941797,12.61867703
1634,4.230045328,31.80957569,5.206420845
1635,2.21545364,75.62403043,12.89353001
1636,8.467390387,71.28379464,3.549342361
1637,2.460079117,89.94200343,4.896844836
1638,4.310943213,14.04462629,23.50238379
1639,2.400522034,3.227647113,3.039548885
1640,3.581355102,59.16270996,4.281081219
1641,4.457457041,39.78316913,3.433403956
1642,8.309324151,2.817090405,2.265445225
1643,1.993151009,8.803988545,6.627895962
1644,5.756491844,173.5783072,3.943572807
1645,3.639712741,5.297831147,4.774854239
1646,2.355874353,7.521965778,13.55231707
1647,3.361570534,195.9673418,9.457532677
1648,1.907529841,91.87255984,11.94390729
1649,5.287661807,11.20454056,1.699405825
1650,3.327841498,50.96606209,17.22058257
1651,5.678708099,3.521058991,2.989172487
1652,2.336166678,265.240608,11.66146741
1653,2.51742417,57.23865274,12.80873312
1654,8.165959101,266.5750371,33.73312365
1655,2.180961193,34.91655201,7.147441616
1656,3.106448541,6.67072211,3.943476405
1657,3.063707972,9.949691277,4.077643041
1658,3.042024293,99.73427903,1.624585242
1659,2.906461601,208.4249974,8.981110167
1660,7.897665281,72.64305987,5.350065346
1661,4.237141241,36.54903164,11.53075768
1662,2.994848884,3.704361313,5.357151387
1663,2.678843414,6.139760385,6.219310145
1664,3.668732484,121.4351718,5.72123015
1665,5.269788832,49.18917533,6.260061375
1666,2.794916318,65.36169491,3.013380253
1667,3.421052135,14.65306581,20.62694583
1668,2.684655921,3.19998364,11.28585898
1669,3.179008634,5.531110144,3.104237801
1670,5.646678506,298.9402891,68.20141461
1671,1.871123686,51.69228265,8.105200146
1672,3.021657128,10.73499903,9.400176909
1673,2.61179018,128.1091684,24.04466012
1674,2.361089162,26.97724304,6.906922462
1675,2.561374592,3.329174395,14.07552551
1676,2.002551578,36.66760575,4.095582052
1677,2.329482657,49.14829452,6.671583988
1678,3.375179392,115.9781151,4.021716144
1679,2.986521474,12.02159503,13.34367535
1680,3.878096561,87.53157278,5.765676989
1681,2.43131515,3.614467236,8.525818136
1682,3.614788671,8.48456685,5.642344612
1683,2.848177755,45.17980853,18.814665
1684,1.896002697,14.10691002,10.96478206
1685,2.859615728,4.41296345,10.06309487
1686,2.14962377,3.825216954,6.444607479
1687,3.089376331,30.58346974,24.51404486
1688,2.372566832,4.887328511,11.98247825
1689,4.7771642,8.689129015,15.21335737
1690,2.61719886,29.19266025,7.668837324
1691,3.198816142,4.894321932,3.767307638
1692,2.329032591,13.16773199,5.07995439
1693,5.318006335,10.16487125,4.727829158
1694,3.799795961,102.499306,12.43276652
1695,7.064169274,23.42858673,7.189954496
1696,2.785634913,6.296295042,6.480291592
1697,2.492545059,5.465710122,22.57375961
1698,2.83192472,38.36973644,3.145691866
1699,4.031376884,32.10237119,7.901533494
1700,3.516295309,11.69162267,29.89841151
1701,2.757401296,51.80399142,8.636905437
1702,5.646975487,332.5602592,7.318559461
1703,3.758606424,107.1727891,14.47410694
1704,2.052242769,64.93212888,4.687250746
1705,5.487596299,2.356705827,11.19515183
1706,5.414715467,179.256086,23.26759746
1707,2.326208251,17.34946008,4.524500825
1708,3.109835596,50.05197473,11.20741267
1709,3.871350464,42.89633025,8.870344748
1710,3.086521785,14.04907581,8.550751285
1711,2.828274604,5.285073501,8.426306027
1712,7.618567936,8.702274503,7.052605861
1713,2.394924338,12.55456889,4.092429163
1714,3.920381364,39.27384209,12.27202963
1715,3.692531235,9.601979575,6.120902326
1716,4.605660519,98.76653033,9.067233908
1717,2.709858383,3.351062193,3.252121451
1718,2.377816571,2.222089911,7.686778529
1719,2.210776048,43.33091142,9.534050246
1720,5.732775869,180.144616,10.63238796
1721,4.869726265,33.68096612,3.812591802
1722,2.440815011,61.50843833,800
1723,1.428763203,6.216271663,11.14412029
1724,4.927980507,8.268550989,4.160039112
1725,9.062012073,19.61474432,2.415204182
1726,7.157013345,186.1673166,11.13513011
1727,3.227049174,6.309336092,4.379067459
1728,1.949691655,41.50651587,3.69186602
1729,2.110336238,52.0130518,7.56257479
1730,4.557456917,5.991537869,5.29657311
1731,1.456984899,7.683417361,13.928965
1732,3.280801316,41.9538912,3.607225485
1733,2.826462747,15.55559536,10.20986047
1734,7.406292428,315.145681,31.59789778
1735,5.898884668,36.49112674,8.667611923
1736,2.621015365,50.80344456,2.275001848
1737,2.747113461,7.501261973,22.49543061
1738,3.573668623,11.16626885,11.5973326
1739,4.609665367,55.51489596,7.574221299
1740,4.898741527,21.51820181,2.4825613
1741,5.103849742,303.4570023,18.58854312
1742,3.371894189,7.476300141,16.33301493
1743,4.078624222,27.00620484,9.571733023
1744,5.394304142,55.0012627,5.384037203
1745,7.828907956,35.10128279,15.25475602
1746,3.343022699,96.88274868,2.406983508
1747,2.416781714,2.312647943,2.312079244
1748,4.527976859,107.9165341,21.51013175
1749,3.216575342,211.6955457,7.149421884
1750,3.188212404,234.7804359,8.33548234
1751,3.732673951,6.36165688,7.555114929
1752,3.291268777,9.13221017,4.291720803
1753,4.020878836,4.143531607,7.449669886
1754,4.17387207,5.279902423,9.192797299
1755,3.178964642,30.58198458,5.062007381
1756,3.427955158,5.615735029,8.245845116
1757,2.781285434,159.505366,25.5765908
1758,1.885469096,103.9512348,2.422092259
1759,3.448855942,44.37724593,24.25870971
1760,5.970588724,257.4181447,4.942285335
1761,6.660375089,103.1507071,48.59286954
1762,2.596278858,6.257791178,5.974734249
1763,3.668020817,204.8428669,3.273942636
1764,5.55580548,55.93061056,5.326123112
1765,3.536837198,3.27865279,4.592388672
1766,6.4022919,21.81605703,4.986227098
1767,1.849355574,6.988523578,10.71378075
1768,2.479286115,43.50254725,1.941094668
1769,5.404320203,158.6682435,6.746355699
1770,2.721374972,100.7943218,2.580214271
1771,6.722421915,182.3217954,3.740079315
1772,2.853277453,20.28485972,9.085234834
1773,2.394677439,112.2827341,5.546879989
1774,2.419929636,7.279047023,9.552061967
1775,2.687559263,22.76475889,4.507148093
1776,2.43440283,2.790061292,2.114439051
1777,9.37433396,112.2859999,5.515552211
1778,1.916481208,5.445845781,5.073230277
1779,3.72697285,156.1660537,3.714801003
1780,4.344948566,10.27433714,11.17189194
1781,4.348613809,5.515711622,10.9060757
1782,3.683764839,115.7938634,20.74025995
1783,2.755282503,19.41808511,3.941433404
1784,4.915921663,9.175981327,6.396051315
1785,2.035127009,12.11763329,7.575697267
1786,4.395961279,7.180070431,16.12057139
1787,2.764472991,45.9024835,7.069909574
1788,5.38610512,72.74999754,14.98960732
1789,3.148052727,141.9267837,6.154845953
1790,6.985514855,6.17663389,5.419214497
1791,2.665903821,29.99317599,7.420120126
1792,5.494806226,76.08905038,21.97472763
1793,2.206769181,49.63387801,5.805521513
1794,2.390974145,2.592954008,4.679578508
1795,3.994195141,47.43362955,1.416651381
1796,4.296533813,4.485380288,5.504934589
1797,3.507648696,5.33689616,2.065080959
1798,8.657809961,320.3202363,12.57167764
1799,2.74944081,3.305537527,8.102722116
1800,2.082711483,20.37349509,4.395003098
1801,2.652375054,14.19483109,9.659995346
1802,17.16609748,46.40445348,7.610920299
1803,2.974598956,17.03458543,7.332863563
1804,2.507193534,85.09935,23.87885822
1805,3.809956481,62.82260679,9.08233797
1806,2.142681496,4.392978575,3.884446791
1807,13.12753815,28.28860025,12.66767799
1808,7.323538102,4.040350203,10.06257459
1809,4.055620204,5.765772522,3.498403278
1810,4.041693364,389.8903284,11.02610767
1811,2.692924136,14.56099121,11.47831211
1812,3.541610065,38.74522441,4.027208371
1813,3.592223593,31.2347724,12.3260352
1814,3.091459015,66.30472233,1.842160961
1815,2.638299923,4.474854007,7.385754201
1816,3.393969015,12.77036745,13.84030267
1817,1.792326737,9.819629553,6.414615654
1818,7.815419672,173.962615,6.366989669
1819,2.083273272,56.11880427,2.637748762
1820,6.057922854,189.363768,7.476967506
1821,9.390242836,21.0754308,11.60490917
1822,3.013476157,33.80338263,7.088580659
1823,1.984381286,25.36572155,5.560998307
1824,2.163207145,2.785914373,9.423069907
1825,2.589349384,27.14194477,0
1826,7.490298586,2.63126784,2.618967667
1827,5.500501486,49.16171015,7.794520475
1828,2.585061084,17.86818374,2.677010967
1829,2.5775993,273.1193234,11.84126131
1830,2.208478112,5.197378556,6.225980932
1831,3.331193691,17.39715021,7.797562152
1832,2.319619371,208.7563105,19.14424243
1833,2.587006614,6.678640985,18.53947686
1834,4.404477699,64.03681609,6.330291501
1835,11.38234217,127.3049051,2.048105542
1836,4.687613625,5.235021386,1
1837,51.75301834,46.63024257,18.4170795
1838,2.419193418,3.201831093,7.183151701
1839,2.228527308,27.95047967,5.005385241
1840,3.887271926,69.99841686,5.263240831
1841,2.896769914,28.22320721,2.166568811
1842,4.211051031,3.823563247,2.207191149
1843,2.256937236,4.079382274,16.42479366
1844,2.650271031,5.793799771,5.494656179
1845,4.167531892,48.86920229,7.782144563
1846,2.205696544,3.517776955,13.59382987
1847,3.952995399,4.398839611,9.091100529
1848,2.994686459,6.705292337,12.46019302
1849,4.862093929,4.710702468,14.50450642
1850,4.600614695,431.0296381,4.797591608
1851,27.48812694,25.67540887,3.035328291
1852,5.080211214,23.97636343,1.895923541
1853,3.231095042,4.953698586,7.283588757
1854,8.054935795,17.49959056,3.551315687
1855,3.273530525,6.905240863,7.319570536
1856,3.176425606,2.650700461,10.25888508
1857,2.872951003,77.58890299,3.027048936
1858,4.366467198,61.74319286,4.621955243
1859,1.955382925,56.33286238,9.615199325
1860,3.217082378,63.55900126,19.21595208
1861,3.220010338,6.249164285,12.41086771
1862,5.018597028,115.1380556,2.994578621
1863,3.152128561,32.74962404,44.06858373
1864,3.401157684,5.161647741,10.49965841
1865,1.830999599,9.771120851,3.37318615
1866,3.572681174,3.426928702,2.82790272
1867,2.984911724,17.89585039,1
1868,5.432296541,54.87331411,8.255448255
1869,2.578037794,1.604482344,6.701253984
1870,2.79102944,14.44787276,4.335551429
1871,11.45841417,58.97079161,3.541356187
1872,4.000137821,4.008685981,12.05550227
1873,2.460241838,75.50975751,20.66343235
1874,2.450895803,32.43127657,17.71442462
1875,3.584242309,8.156383841,17.86851919
1876,3.868151482,57.10721039,15.47148679
1877,3.216756986,170.4301634,6.16031226
1878,4.234276055,38.99626404,8.629996391
1879,2.63002816,3.572348837,2.279928639
1880,2.475797435,59.41892337,10.61600782
1881,3.877288249,113.1948977,9.101735177
1882,3.543309064,6.136198185,5.675937591
1883,3.046793515,9.263452027,7.054426759
1884,8.13413655,119.2668187,10.50567732
1885,7.245983175,140.4619397,11.67623961
1886,4.376958407,9.661284342,8.616030332
1887,2.889338335,83.83691242,29.54785867
1888,13.38779049,4.36521415,4.525322097
1889,7.113271262,49.52954131,5.025820021
1890,6.350055113,34.05876387,4.725652937
1891,4.373732366,14.89069197,4.125317157
1892,1.947078436,6.026236716,2.871770448
1893,5.035286183,6.148881003,11.09234059
1894,1.991861838,83.34662973,10.06549382
1895,5.654107981,13.06214299,4.124277724
1896,14.90819135,136.6647713,10.49654329
1897,2.675141478,31.48453791,3.014150078
1898,3.33910722,8.182873261,13.40672895
1899,2.48783795,26.31461395,3.686046602
1900,3.717672664,5.648102337,17.08265048
1901,2.552012151,12.48209159,3.992573593
1902,5.796420861,52.00649329,1.5
1903,2.244808234,67.14075846,7.751334537
1904,4.523104403,34.39490284,8.297427673
1905,2.258271851,52.01405827,4.095009967
1906,1.915859735,16.15520274,3.656986282
1907,3.510527561,16.12240127,2.756006142
1908,13.09889343,13.04032264,17.18717602
1909,1.985342167,15.4098445,5.089522236
1910,5.051151002,13.3202637,14.28634755
1911,1.686326318,185.3422192,6.398301129
1912,2.895706411,79.54879323,8.729495619
1913,3.394918899,107.8224512,4.6298864
1914,2.840494385,7.175296028,8.439611902
1915,4.812813244,76.65123848,0
1916,1.88757818,2.934275116,3.081979084
1917,3.497946188,43.86802594,10.27173458
1918,2.814100341,41.93473845,11.82666368
1919,3.199550267,71.92042839,16.4617353
1920,6.382534631,60.47006395,15.95892405
1921,2.102046908,207.8562761,19.31238624
1922,2.356267462,101.9058967,2.527546144
1923,4.201415662,44.87676437,13.25627603
1924,3.676425786,147.1205826,6.359139246
1925,3.159171305,3.37051733,5.045568136
1926,6.686731126,3.368581226,7.207015791
1927,9.43706272,14.35733274,3.561135929
1928,5.252166753,103.7499116,6.791603958
1929,2.813569229,7.679645359,12.49334728
1930,4.620640272,6.140013119,1.696903374
1931,2.995902054,7.166461963,7.789523827
1932,3.043358222,11.73070404,6.201986052
1933,23.32124223,7.694510054,5.833946451
1934,2.735444039,7.17936812,7.627745997
1935,3.48712849,12.41761212,5.880237233
1936,3.397449679,7.362669066,5.438788025
1937,2.898550457,36.62391191,0
1938,2.631966128,14.93387464,6.710545719
1939,3.104059736,3.876217508,2.54695575
1940,3.606987176,67.37834928,8.037978127
1941,2.363390471,6.937227034,6.618408911
1942,2.338115207,3.836274072,5.621082042
1943,2.591743072,91.71001947,13.31820252
1944,3.632268896,78.10694478,1.857388545
1945,2.993781974,9.566376853,10.2621719
1946,2.02699778,9.427595668,2.505429322
1947,3.494941876,6.305684179,14.83421771
1948,3.108207801,23.16534317,6.037389037
1949,3.95143841,10.1864827,7.588977477
1950,2.8728526,7.74456891,8.528597764
1951,2.216525238,3.295339211,4.099246736
1952,6.324530629,163.5324866,48.54976524
1953,2.499151921,103.3254566,2.235377785
1954,2.195589855,5.579995638,17.92172672
1955,1.807348504,75.44174037,4.921104827
1956,17.94354885,56.15472985,25.4287217
1957,5.158464191,3.950610876,7.420598866
1958,4.03501796,22.65907929,7.894625655
1959,4.363621906,9.372994542,8.0231152
1960,3.545417229,62.66338585,3.19372764
1961,8.825244204,27.10875872,5.286907516
1962,5.096238354,46.6442507,6.017941933
1963,2.886326955,54.50785897,4.164897882
1964,4.181990563,30.63399615,10.82753763
1965,3.968371023,3.661020817,10.73631913
1966,3.495206923,99.39105836,10.82982276
1967,4.972665577,41.92361924,4.255235092
1968,1.817956043,30.37611417,4.51572026
1969,5.608318999,9.77419786,4.052126794
1970,6.161935123,73.03969624,11.07120782
1971,2.189846257,151.9143764,16.90957618
1972,2.264520834,6.014402336,20.92065245
1973,8.291651038,120.3077512,1.742668174
1974,4.407186088,26.18036448,12.66722764
1975,3.476964939,39.92817469,19.26342813
1976,3.677414852,18.50742885,11.57554068
1977,2.352708765,32.08370647,4.119190015
1978,3.211346931,47.18546682,10.89301462
1979,4.21893224,3.04566739,2.359158313
1980,2.528442418,26.41756263,18.49445653
1981,2.582008339,64.09505865,7.223215057
1982,3.389814254,37.71703228,17.70724904
1983,5.361492883,17.6940445,7.09068461
1984,3.192527683,6.998855005,8.080939548
1985,2.946231163,29.63256724,27.47464052
1986,4.423610897,47.8848045,3.604976728
1987,2.737928495,3.07114997,7.374293597
1988,2.76291646,6.868329141,6.558607117
1989,2.597038451,34.66925101,12.35237175
1990,3.297322081,232.1806392,19.66514987
1991,2.286669645,20.34153782,4.78590008
1992,2.115049357,3.428487753,10.86916528
1993,1.934846767,113.637849,3.155832898
1994,3.741295521,27.63208978,6.007559351
1995,3.572915952,100.7691432,3.513616356
1996,4.48297059,21.7326665,20.24879756
1997,4.522832026,3.18239349,8.887895655
1998,1.68043131,24.89889421,28.77062877
1999,4.184949817,55.33021702,10.40118792
2000,4.484237313,116.3527561,9.055445672
